alert_id,timestamp,src_ip,dst_ip,proto,duration,src_bytes,dst_bytes,pkt_count,failed_logins,label,anomaly_score,stage1_decision,final_decision,rationale,recommended_action,source
ALRT-00382,2026-01-01T06:22:00,10.0.17.83,192.168.1.59,tcp,7.59,1104,4202,58,0,0,0.2981942214360792,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00383,2026-01-01T06:23:00,10.0.67.147,192.168.1.98,udp,2.16,1627,3943,42,0,0,0.06418912986928105,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00384,2026-01-01T06:24:00,10.0.135.222,192.168.1.142,tcp,0.48,1096,3003,38,0,0,0.015155637348748021,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00385,2026-01-01T06:25:00,10.0.234.196,192.168.1.71,tcp,4.2,1501,3834,43,0,0,0.09027639260711279,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00386,2026-01-01T06:26:00,10.0.50.11,192.168.1.32,tcp,4.62,736,2790,45,0,0,0.09227357706970163,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00387,2026-01-01T06:27:00,10.0.229.239,192.168.1.102,tcp,1.45,159,2887,22,0,0,0.16562308282088645,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00388,2026-01-01T06:28:00,10.0.63.12,192.168.1.183,tcp,36.53,66813,156,617,12,1,0.8534211125462303,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00389,2026-01-01T06:29:00,10.0.173.149,192.168.1.157,tcp,4.89,937,2761,45,0,0,0.09102658517373893,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00390,2026-01-01T06:30:00,10.0.226.146,192.168.1.82,tcp,0.7,1362,2910,43,0,0,0.009003416456402524,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00391,2026-01-01T06:31:00,10.0.193.199,192.168.1.79,udp,2.2,1186,3460,46,0,0,0.025071984871914633,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00392,2026-01-01T06:32:00,10.0.2.38,192.168.1.148,tcp,0.69,2063,3316,29,0,0,0.12285596092536658,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00393,2026-01-01T06:33:00,10.0.198.46,192.168.1.44,tcp,2.15,1300,735,37,0,0,0.20450053872690369,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00394,2026-01-01T06:34:00,10.0.52.191,192.168.1.211,tcp,2.25,1185,3096,31,0,0,0.019151738837341083,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00395,2026-01-01T06:35:00,10.0.52.38,192.168.1.220,tcp,1.83,1298,1734,31,0,0,0.07008756320469531,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00396,2026-01-01T06:36:00,10.0.3.119,192.168.1.7,udp,3.97,1003,4034,30,0,0,0.11331774936920185,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00397,2026-01-01T06:37:00,10.0.162.186,192.168.1.246,tcp,4.49,1533,3965,42,0,0,0.10909566888033673,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00398,2026-01-01T06:38:00,10.0.230.165,192.168.1.6,udp,0.73,1714,1749,31,0,0,0.09531028519795867,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00399,2026-01-01T06:39:00,10.0.192.54,192.168.1.117,udp,36.4,54893,203,238,5,1,0.8437829368906266,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00400,2026-01-01T06:40:00,10.0.86.77,192.168.1.169,tcp,1.77,613,3515,36,0,0,0.06241028635299281,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00401,2026-01-01T06:41:00,10.0.16.246,192.168.1.83,udp,0.86,1059,2843,34,0,0,0.015059568383368143,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00402,2026-01-01T06:42:00,10.0.61.114,192.168.1.52,udp,3.86,1102,2933,46,0,0,0.05766186337255664,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00403,2026-01-01T06:43:00,10.0.91.12,192.168.1.13,tcp,1.0,2042,3562,52,0,0,0.14522611444777786,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00404,2026-01-01T06:44:00,10.0.230.56,192.168.1.185,tcp,0.28,1521,1756,30,0,0,0.09507071869463762,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00405,2026-01-01T06:45:00,10.0.25.87,192.168.1.10,udp,1.72,1449,2267,36,0,0,0.026064627130836373,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00406,2026-01-01T06:46:00,10.0.36.253,192.168.1.123,tcp,6.84,1319,1790,29,0,0,0.20397456231396374,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00407,2026-01-01T06:47:00,10.0.48.77,192.168.1.100,tcp,1.21,1833,3508,39,0,0,0.062416686647195144,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00408,2026-01-01T06:48:00,10.0.69.7,192.168.1.245,tcp,5.78,899,3880,38,0,0,0.14724720335641223,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00409,2026-01-01T06:49:00,10.0.3.130,192.168.1.236,udp,0.23,1312,3743,31,0,0,0.04593467254767863,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00410,2026-01-01T06:50:00,10.0.59.22,192.168.1.207,tcp,0.26,1830,966,40,0,0,0.21186998127909482,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00411,2026-01-01T06:51:00,10.0.74.70,192.168.1.185,tcp,0.04,985,4052,59,0,0,0.1395479054859452,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00412,2026-01-01T06:52:00,10.0.108.252,192.168.1.138,udp,0.1,1826,3041,29,0,0,0.09411422244643365,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00413,2026-01-01T06:53:00,10.0.78.179,192.168.1.89,udp,6.83,902,2268,38,0,0,0.17392917055396942,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00414,2026-01-01T06:54:00,10.0.195.13,192.168.1.43,tcp,2.77,1170,2613,34,0,0,0.023248349749691227,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00415,2026-01-01T06:55:00,10.0.127.114,192.168.1.245,udp,2.48,841,2772,59,0,0,0.07721584943503255,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00416,2026-01-01T06:56:00,10.0.129.44,192.168.1.98,tcp,0.81,814,1808,33,0,0,0.07281801134778469,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00417,2026-01-01T06:57:00,10.0.118.32,192.168.1.109,tcp,1.51,1132,3549,49,0,0,0.030583985656859852,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00418,2026-01-01T06:58:00,10.0.241.149,192.168.1.36,tcp,0.79,623,2164,42,0,0,0.06925340661651368,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00419,2026-01-01T06:59:00,10.0.8.128,192.168.1.71,tcp,0.66,378,2554,27,0,0,0.11543800843154448,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00420,2026-01-01T07:00:00,10.0.236.188,192.168.1.161,udp,0.84,50,5753,37,0,0,0.3831868945860432,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00421,2026-01-01T07:01:00,10.0.69.226,192.168.1.108,tcp,12.45,532,3645,36,0,0,0.38905524067439073,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00422,2026-01-01T07:02:00,10.0.47.63,192.168.1.149,tcp,0.58,1217,2393,35,0,0,0.01698008090240254,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00423,2026-01-01T07:03:00,10.0.39.234,192.168.1.54,tcp,2.2,724,2677,32,0,0,0.04369150485275583,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00424,2026-01-01T07:04:00,10.0.182.132,192.168.1.21,udp,0.24,1267,2310,31,1,0,0.3416846094817384,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00425,2026-01-01T07:05:00,10.0.170.66,192.168.1.225,tcp,10.92,1255,3633,46,0,0,0.2952039291052995,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00426,2026-01-01T07:06:00,10.0.18.214,192.168.1.110,tcp,1.6,1830,1784,24,0,0,0.13087481219510794,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00427,2026-01-01T07:07:00,10.0.245.9,192.168.1.92,tcp,0.16,1563,4028,26,0,0,0.11324382033301196,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00428,2026-01-01T07:08:00,10.0.13.142,192.168.1.73,tcp,0.01,1258,4179,44,0,0,0.09269521865375273,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00429,2026-01-01T07:09:00,10.0.10.183,192.168.1.167,tcp,0.35,516,2862,39,0,0,0.06569059311017962,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00430,2026-01-01T07:10:00,10.0.241.71,192.168.1.143,tcp,2.77,2048,3601,53,0,0,0.16256670596610326,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00431,2026-01-01T07:11:00,10.0.75.219,192.168.1.99,udp,3.48,727,2691,33,0,0,0.0674022170066947,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00432,2026-01-01T07:12:00,10.0.90.61,192.168.1.236,tcp,2.67,1666,2623,19,0,0,0.08489654517822905,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00433,2026-01-01T07:13:00,10.0.21.213,192.168.1.229,udp,4.07,1448,4855,34,0,0,0.21712431514276137,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00434,2026-01-01T07:14:00,10.0.236.20,192.168.1.51,udp,0.96,713,3491,56,0,0,0.07145311230795862,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00435,2026-01-01T07:15:00,10.0.204.41,192.168.1.163,tcp,0.79,1258,3113,41,0,0,0.0074535828881692875,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00436,2026-01-01T07:16:00,10.0.35.97,192.168.1.245,tcp,1.94,1221,1777,36,1,0,0.3281229034010524,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00437,2026-01-01T07:17:00,10.0.111.217,192.168.1.124,tcp,1.08,1122,2077,23,0,0,0.06554811911816144,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00438,2026-01-01T07:18:00,10.0.178.37,192.168.1.8,tcp,3.84,1422,3205,44,0,0,0.057705293440694236,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00439,2026-01-01T07:19:00,10.0.148.222,192.168.1.34,tcp,0.64,959,3091,57,0,0,0.05512893004692648,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00440,2026-01-01T07:20:00,10.0.168.59,192.168.1.169,udp,2.25,1286,4869,36,0,0,0.14859000451046583,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00441,2026-01-01T07:21:00,10.0.32.115,192.168.1.229,tcp,1.24,1729,3849,37,0,0,0.061198740037829505,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00442,2026-01-01T07:22:00,10.0.120.90,192.168.1.33,udp,31.35,116816,344,772,12,1,0.9091882599888429,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00443,2026-01-01T07:23:00,10.0.27.30,192.168.1.139,tcp,1.81,506,2791,56,0,0,0.08630669146818865,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00444,2026-01-01T07:24:00,10.0.134.239,192.168.1.126,tcp,0.5,1228,2033,15,0,0,0.1004276769660719,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00445,2026-01-01T07:25:00,10.0.152.111,192.168.1.73,tcp,1.47,1284,3472,38,0,0,0.011079543072603244,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00446,2026-01-01T07:26:00,10.0.237.175,192.168.1.160,tcp,1.05,1632,4024,37,1,0,0.3634449992340094,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00447,2026-01-01T07:27:00,10.0.183.146,192.168.1.223,tcp,0.46,637,4351,42,0,0,0.1236602078151992,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00448,2026-01-01T07:28:00,10.0.194.127,192.168.1.61,tcp,0.23,1343,3459,44,1,0,0.3337793413779801,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00449,2026-01-01T07:29:00,10.0.158.156,192.168.1.14,tcp,2.66,476,3011,69,0,0,0.1948345684023247,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00450,2026-01-01T07:30:00,10.0.191.228,192.168.1.91,tcp,2.73,1926,1555,63,0,0,0.21636770506363334,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00451,2026-01-01T07:31:00,10.0.75.177,192.168.1.80,tcp,0.6,1530,3409,62,0,0,0.122138815841969,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00452,2026-01-01T07:32:00,10.0.8.135,192.168.1.184,tcp,1.86,1588,3818,31,0,0,0.06807134289508757,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00453,2026-01-01T07:33:00,10.0.229.164,192.168.1.136,tcp,4.3,958,2756,32,0,0,0.08463890655388012,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00454,2026-01-01T07:34:00,10.0.68.154,192.168.1.5,tcp,0.87,1357,2294,22,0,0,0.058156101379301536,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00455,2026-01-01T07:35:00,10.0.91.110,192.168.1.86,tcp,1.85,983,3016,22,0,0,0.04844484616831878,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00456,2026-01-01T07:36:00,10.0.58.159,192.168.1.186,tcp,5.2,1801,2337,59,1,0,0.4358444664385457,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00457,2026-01-01T07:37:00,10.0.50.113,192.168.1.121,tcp,1.8,1653,3321,51,0,0,0.053739057950718344,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00458,2026-01-01T07:38:00,10.0.239.192,192.168.1.143,tcp,2.68,1366,4284,52,0,0,0.10422327491859697,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00459,2026-01-01T07:39:00,10.0.105.246,192.168.1.67,tcp,0.03,1205,4479,50,0,0,0.13063338920315415,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00460,2026-01-01T07:40:00,10.0.3.243,192.168.1.81,tcp,0.31,1518,3820,46,0,0,0.06311666422538763,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00461,2026-01-01T07:41:00,10.0.89.208,192.168.1.33,tcp,4.19,1675,3165,27,0,0,0.11589396876429643,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00462,2026-01-01T07:42:00,10.0.241.153,192.168.1.21,udp,0.44,895,2663,28,0,0,0.04690672082328899,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00463,2026-01-01T07:43:00,10.0.155.190,192.168.1.10,tcp,6.6,37198,84,1192,0,1,0.8074996553617287,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00464,2026-01-01T07:44:00,10.0.61.46,192.168.1.158,tcp,0.53,1345,3491,44,0,0,0.02116407411079057,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00465,2026-01-01T07:45:00,10.0.87.122,192.168.1.40,tcp,1.98,2085,4052,43,0,0,0.14413709490877702,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00466,2026-01-01T07:46:00,10.0.189.66,192.168.1.146,tcp,3.5,1450,4755,22,0,0,0.2152497891690669,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00467,2026-01-01T07:47:00,10.0.144.1,192.168.1.242,tcp,6.59,1747,3297,46,1,0,0.4187704772725827,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00468,2026-01-01T07:48:00,10.0.7.245,192.168.1.177,tcp,3.84,455,2770,31,0,0,0.1259409911536385,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00469,2026-01-01T07:49:00,10.0.216.219,192.168.1.146,tcp,8.2,1185,3845,45,0,0,0.22382052063702754,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00470,2026-01-01T07:50:00,10.0.83.130,192.168.1.30,udp,3.36,1347,2666,56,0,0,0.0627833082791724,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00471,2026-01-01T07:51:00,10.0.172.65,192.168.1.124,tcp,0.68,893,4279,35,0,0,0.08510903732275281,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00472,2026-01-01T07:52:00,10.0.189.176,192.168.1.226,tcp,2.46,1153,2157,53,0,0,0.061076324984860646,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00473,2026-01-01T07:53:00,10.0.103.111,192.168.1.98,tcp,0.5,885,2320,30,0,0,0.043676393603523204,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00474,2026-01-01T07:54:00,10.0.78.204,192.168.1.210,tcp,3.38,768,1651,30,0,0,0.1274749614908356,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00475,2026-01-01T07:55:00,10.0.251.253,192.168.1.180,icmp,1.31,79275,108,758,0,1,0.7463135456122548,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00476,2026-01-01T07:56:00,10.0.196.89,192.168.1.68,udp,0.76,615,3832,50,0,0,0.0794046109844513,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00477,2026-01-01T07:57:00,10.0.199.62,192.168.1.36,tcp,0.81,534,2935,43,0,0,0.05514890266244164,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00478,2026-01-01T07:58:00,10.0.228.68,192.168.1.5,tcp,0.71,1421,1576,39,0,0,0.09228996974758716,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00479,2026-01-01T07:59:00,10.0.102.24,192.168.1.70,tcp,2.7,1751,2744,20,0,0,0.08264516942909027,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00480,2026-01-01T08:00:00,10.0.20.100,192.168.1.85,tcp,0.98,1808,3212,33,0,0,0.05668531501498059,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00481,2026-01-01T08:01:00,10.0.140.5,192.168.1.166,tcp,0.1,655,2324,31,0,0,0.07843288332135609,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00482,2026-01-01T08:02:00,10.0.215.29,192.168.1.145,udp,1.85,1212,2945,30,0,0,0.018959053710585635,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
