alert_id,duration,src_bytes,dst_bytes,pkt_count,src_ttl,dst_ttl,src_load,dst_load,state_ttl_count,label,src_ip,dst_ip
UNSW-001265,1.582338,2438,18508,78,31,29,12002.49316,91237.14844,0,0,59.166.0.2,149.171.126.7
UNSW-001266,2.149718,2302,34406,72,31,29,8283.876953,124991.2734,0,0,59.166.0.3,149.171.126.3
UNSW-001267,6.920817,1540,1644,34,31,29,1669.167114,1795.163818,0,0,59.166.0.4,149.171.126.4
UNSW-001268,14.205223,3806,51808,130,31,29,2110.209717,28735.3457,0,0,59.166.0.3,149.171.126.6
UNSW-001269,32.394772,3910,51912,134,31,29,951.017639,12631.4209,0,0,59.166.0.4,149.171.126.9
UNSW-001270,2.810055,2662,23162,84,31,29,7399.143555,64371.69531,0,0,59.166.0.1,149.171.126.5
UNSW-001271,7.962053,2302,34406,72,31,29,2236.609131,33747.07422,0,0,59.166.0.4,149.171.126.4
UNSW-001272,7.574173,2302,34406,72,31,29,2351.147705,35475.29297,0,0,59.166.0.7,149.171.126.5
UNSW-001273,2.096164,528,304,8,31,29,1511.332153,870.16095,0,0,59.166.0.2,149.171.126.9
UNSW-001274,3.58394,2558,23162,82,31,29,5569.289551,50471.82813,0,0,59.166.0.1,149.171.126.2
UNSW-001275,0.908927,1540,1644,34,31,29,12709.49121,13668.86426,0,0,59.166.0.1,149.171.126.0
UNSW-001276,1.106753,1540,1644,34,31,29,10437.74023,11225.63086,0,0,59.166.0.1,149.171.126.0
UNSW-001277,4.005276,2024,4312,48,31,29,3874.888916,8255.111328,0,0,59.166.0.7,149.171.126.4
UNSW-001278,5.423387,1920,4416,48,31,29,2703.845459,6264.719727,0,0,59.166.0.5,149.171.126.2
UNSW-001279,2.584263,568,304,8,31,29,1318.751221,705.810486,0,0,59.166.0.3,149.171.126.2
UNSW-001280,2.508904,424,8824,20,31,29,1182.986694,25792.93555,0,0,59.166.0.3,149.171.126.3
UNSW-001281,2.215824,2558,23162,82,31,29,9007.936523,81634.64844,0,0,59.166.0.4,149.171.126.0
UNSW-001282,0.870739,1540,1644,34,31,29,13266.8916,14268.33984,0,0,59.166.0.5,149.171.126.9
UNSW-001283,0.761639,1540,1644,34,31,29,15167.29102,16312.18945,0,0,59.166.0.9,149.171.126.0
UNSW-001284,0.672403,1540,1644,34,31,29,17180.17383,18477.01563,0,0,59.166.0.5,149.171.126.9
UNSW-001285,4.735275,1920,4312,46,31,29,3096.758057,6982.488281,0,0,59.166.0.7,149.171.126.0
UNSW-001286,27.350267,6032,8114,124,31,29,1736.875122,2333.871094,0,0,59.166.0.1,149.171.126.2
UNSW-001287,26.082884,7816,15132,248,31,29,2377.651123,4604.398926,0,0,59.166.0.2,149.171.126.4
UNSW-001288,1.085237,1540,1644,34,31,29,10644.67969,11448.19043,0,0,59.166.0.1,149.171.126.0
UNSW-001289,1.08498,1540,1644,34,31,29,10647.20117,11450.90234,0,0,59.166.0.1,149.171.126.0
UNSW-001290,0.000993,146,178,4,31,29,588116.8125,717019.125,0,0,59.166.0.5,149.171.126.7
UNSW-001291,0.771048,424,8824,20,31,29,3849.306396,83927.32813,0,0,59.166.0.8,149.171.126.0
UNSW-001292,19.386599,2024,4416,50,31,29,800.55304,1752.550903,0,0,59.166.0.0,149.171.126.4
UNSW-001293,17.193949,5928,8114,122,31,29,2713.978027,3712.468994,0,0,59.166.0.1,149.171.126.3
UNSW-001294,27.75902,2024,4416,50,31,29,559.097534,1223.962524,0,0,59.166.0.6,149.171.126.4
UNSW-001295,19.976088,4552,2872,52,31,29,1752.895752,1106.122559,0,0,59.166.0.3,149.171.126.9
UNSW-001296,17.325024,37358,3380,94,31,29,16918.88086,1523.807495,0,0,59.166.0.7,149.171.126.8
UNSW-001297,0.001019,146,178,4,31,29,573110.9375,698724.25,0,0,59.166.0.0,149.171.126.5
UNSW-001298,0.006054,1052,824,18,31,29,1217046.625,980508.75,0,0,59.166.0.0,149.171.126.9
UNSW-001299,0.000992,130,162,4,31,29,524193.5625,653225.8125,0,0,59.166.0.1,149.171.126.7
UNSW-001300,0.001037,146,178,4,31,29,563163.0,686595.9375,0,0,59.166.0.2,149.171.126.6
UNSW-001301,0.004364,146,178,4,31,29,133822.1719,163153.0625,0,0,59.166.0.7,149.171.126.4
UNSW-001302,2.286146,2438,18508,78,31,29,8307.431641,63149.07422,0,0,59.166.0.1,149.171.126.3
UNSW-001303,1.221872,2542,18508,80,31,29,16230.83301,118153.1328,0,0,59.166.0.1,149.171.126.0
UNSW-001304,3.468438,568,312,8,31,29,982.57489,539.724243,0,0,59.166.0.2,149.171.126.9
UNSW-001305,0.000977,132,164,4,31,29,540429.875,671443.1875,0,0,59.166.0.0,149.171.126.0
UNSW-001306,0.482336,424,8824,20,31,29,6153.386719,134163.7344,0,0,59.166.0.9,149.171.126.4
UNSW-001307,4.824047,3910,51808,132,31,29,6386.338867,84616.08594,0,0,59.166.0.2,149.171.126.9
UNSW-001308,1.427103,2438,18508,78,31,29,13308.0791,101161.5781,0,0,59.166.0.2,149.171.126.2
UNSW-001309,1.108567,2558,23162,82,31,29,18005.22656,163172.8125,0,0,59.166.0.4,149.171.126.9
UNSW-001310,1.013157,1684,10168,32,31,29,12349.51758,75834.25,0,0,59.166.0.8,149.171.126.1
UNSW-001311,0.614951,1540,1644,34,31,29,18785.23633,20203.23438,0,0,59.166.0.9,149.171.126.0
UNSW-001312,1.834201,2558,23162,82,31,29,10882.12305,98619.50781,0,0,59.166.0.6,149.171.126.2
UNSW-001313,1.461926,2198,34406,70,31,29,11601.13477,183795.9063,0,0,59.166.0.7,149.171.126.3
UNSW-001314,1.313718,2302,34406,72,31,29,13555.4209,204530.9688,0,0,59.166.0.1,149.171.126.0
UNSW-001315,0.937681,2198,34406,70,31,29,18087.17383,286553.75,0,0,59.166.0.9,149.171.126.0
UNSW-001316,0.756889,1540,1644,34,31,29,15262.47559,16414.56055,0,0,59.166.0.9,149.171.126.0
UNSW-001317,0.762326,1540,1644,34,31,29,15153.62207,16297.48926,0,0,59.166.0.9,149.171.126.0
UNSW-001318,2.293703,2438,18508,78,31,29,8280.060547,62941.01563,0,0,59.166.0.2,149.171.126.3
UNSW-001319,2.444959,2662,23266,86,31,29,8504.02832,74399.61719,0,0,59.166.0.5,149.171.126.0
UNSW-001320,27.570061,7816,15132,248,31,29,2249.396484,4356.029785,0,0,59.166.0.2,149.171.126.2
UNSW-001321,0.753771,1540,1644,34,31,29,15325.60938,16482.45898,0,0,59.166.0.9,149.171.126.0
UNSW-001322,9.104777,37358,3380,94,31,29,32194.08789,2899.57666,0,0,59.166.0.0,149.171.126.0
UNSW-001323,1.109778,1540,1644,34,31,29,10409.28906,11195.03125,0,0,59.166.0.1,149.171.126.0
UNSW-001324,1.570766,2558,23266,84,31,29,12707.17578,115805.9219,0,0,59.166.0.9,149.171.126.9
UNSW-001325,5.70477,2662,23162,84,31,29,3644.669189,31708.20117,0,0,59.166.0.4,149.171.126.2
UNSW-001326,0.000986,146,178,4,31,29,592292.0625,722109.5,0,0,59.166.0.3,149.171.126.5
UNSW-001327,1.512013,10976,9180,84,62,252,56756.12891,47359.38281,1,1,175.45.176.3,149.171.126.16
UNSW-001328,0.509136,30730,1760,60,62,252,470161.1875,26397.66016,1,1,175.45.176.2,149.171.126.14
UNSW-001329,0.164546,6326,268,18,254,252,281939.4063,10890.57129,1,1,175.45.176.1,149.171.126.13
UNSW-001330,0.632601,564,354,18,254,252,6424.270508,3920.32251,1,1,175.45.176.1,149.171.126.17
UNSW-001331,1.082963,2558,23162,82,31,29,18430.91602,167030.6406,0,0,59.166.0.2,149.171.126.4
UNSW-001332,12.497306,1920,4416,48,31,29,1173.372925,2718.666016,0,0,59.166.0.3,149.171.126.4
UNSW-001333,1.958371,4656,3080,58,31,29,18341.77539,12165.21289,0,0,59.166.0.9,149.171.126.1
UNSW-001334,2.984719,1272,2572,34,31,29,3197.62085,6513.175781,0,0,59.166.0.1,149.171.126.2
UNSW-001335,9.920235,320,1862,14,31,29,215.31749,1314.484985,0,0,59.166.0.0,149.171.126.4
UNSW-001336,9.312137,7810,14540,248,31,29,6654.541504,12392.42969,0,0,59.166.0.4,149.171.126.2
UNSW-001337,13.823395,1272,2572,34,31,29,690.423767,1406.311523,0,0,59.166.0.8,149.171.126.7
UNSW-001338,0.711422,8928,320,20,31,29,93232.98438,3002.437256,0,0,59.166.0.9,149.171.126.4
UNSW-001339,2.091932,3806,51808,130,31,29,14329.33691,195126.7969,0,0,59.166.0.2,149.171.126.6
UNSW-001340,1.457029,4256,3080,58,31,29,22533.52539,16351.08203,0,0,59.166.0.9,149.171.126.8
UNSW-001341,0.902175,1540,1644,34,31,29,12804.61133,13771.16406,0,0,59.166.0.5,149.171.126.9
UNSW-001342,12.750272,7810,14540,248,31,29,4860.131836,9050.787109,0,0,59.166.0.2,149.171.126.4
UNSW-001343,29.878563,3910,51808,132,31,29,1031.107178,13661.70117,0,0,59.166.0.5,149.171.126.5
UNSW-001344,26.743395,3910,51808,132,31,29,1151.985352,15263.2832,0,0,59.166.0.8,149.171.126.8
UNSW-001345,6.731282,2662,23162,84,31,29,3088.861816,26872.74023,0,0,59.166.0.1,149.171.126.2
UNSW-001346,0.888702,2302,34406,72,31,29,20038.21289,302346.5625,0,0,59.166.0.0,149.171.126.1
UNSW-001347,0.596875,1540,1644,34,31,29,19354.13477,20815.07813,0,0,59.166.0.0,149.171.126.1
UNSW-001348,1.755922,4654,72810,160,31,29,20939.42773,327577.1875,0,0,59.166.0.2,149.171.126.9
UNSW-001349,0.870816,1540,1644,34,31,29,13265.71875,14267.07813,0,0,59.166.0.5,149.171.126.9
UNSW-001350,0.000885,130,162,4,31,29,587570.625,732203.375,0,0,59.166.0.2,149.171.126.4
UNSW-001351,0.000998,132,164,4,31,29,529058.125,657314.625,0,0,59.166.0.5,149.171.126.6
UNSW-001352,12.736711,6032,8010,122,31,29,3729.691406,4944.447754,0,0,59.166.0.0,149.171.126.3
UNSW-001353,2.151005,2542,18508,80,31,29,9219.875977,67116.53125,0,0,59.166.0.0,149.171.126.0
UNSW-001354,1.235651,2302,34406,72,31,29,14411.83594,217452.9844,0,0,59.166.0.5,149.171.126.9
UNSW-001355,2.294194,2438,18508,78,31,29,8278.289062,62927.54688,0,0,59.166.0.6,149.171.126.5
UNSW-001356,0.001054,146,178,4,31,29,554079.6875,675521.8125,0,0,59.166.0.0,149.171.126.6
UNSW-001357,0.014604,1052,824,18,31,29,504519.2813,406463.9688,0,0,59.166.0.5,149.171.126.1
UNSW-001358,0.000951,146,178,4,31,29,614090.4375,748685.5625,0,0,59.166.0.7,149.171.126.7
UNSW-001359,14.658218,3910,51808,132,31,29,2101.756104,27847.3125,0,0,59.166.0.6,149.171.126.3
UNSW-001360,8.095992,3910,51808,132,31,29,3805.3396,50419.02344,0,0,59.166.0.7,149.171.126.5
UNSW-001361,23.357958,37230,3380,94,31,29,12506.23047,1130.23584,0,0,59.166.0.7,149.171.126.2
UNSW-001362,0.376103,520,304,8,31,29,8295.599609,4849.735352,0,0,59.166.0.4,149.171.126.2
UNSW-001363,3.167971,4550,72810,158,31,29,11343.53809,181567.3281,0,0,59.166.0.5,149.171.126.3
UNSW-001364,3.928463,4656,3080,58,31,29,9143.525391,6064.458496,0,0,59.166.0.0,149.171.126.2
UNSW-001365,3.47646,320,1862,14,31,29,614.418091,3750.942139,0,0,59.166.0.4,149.171.126.1
UNSW-001366,0.597033,1540,1644,34,31,29,19349.01367,20809.56836,0,0,59.166.0.0,149.171.126.1
UNSW-001367,0.590855,1540,1644,34,31,29,19551.32813,21027.15625,0,0,59.166.0.0,149.171.126.1
UNSW-001368,0.480845,1540,1644,34,31,29,24024.37305,25837.84766,0,0,59.166.0.0,149.171.126.1
UNSW-001369,1.294123,4656,3080,58,31,29,27756.24805,18409.37695,0,0,59.166.0.2,149.171.126.9
UNSW-001370,0.00097,132,164,4,31,29,544329.875,676288.6875,0,0,59.166.0.7,149.171.126.0
UNSW-001371,14.208596,2934,3742,106,31,29,1620.42749,2068.043945,0,0,59.166.0.8,149.171.126.7
UNSW-001372,13.096336,3910,51808,132,31,29,2352.413574,31168.41211,0,0,59.166.0.1,149.171.126.0
UNSW-001373,9.915441,320,1862,14,31,29,215.4216,1315.120605,0,0,59.166.0.1,149.171.126.4
UNSW-001374,1.011947,1684,10168,32,31,29,12364.2832,75924.92188,0,0,59.166.0.0,149.171.126.0
UNSW-001375,1.663054,2662,23162,84,31,29,12502.29981,108768.5703,0,0,59.166.0.0,149.171.126.8
UNSW-001376,2.821855,2558,23162,82,31,29,7073.361328,64102.51172,0,0,59.166.0.4,149.171.126.2
UNSW-001377,0.02795,1052,824,18,31,29,263613.5938,212379.25,0,0,59.166.0.7,149.171.126.5
UNSW-001378,0.001003,146,178,4,31,29,582253.25,709870.4375,0,0,59.166.0.7,149.171.126.5
UNSW-001379,0.00102,146,178,4,31,29,572549.0625,698039.25,0,0,59.166.0.7,149.171.126.4
UNSW-001380,6.167319,1272,2572,34,31,29,1547.511963,3152.099121,0,0,59.166.0.4,149.171.126.8
UNSW-001381,1.21224,568,304,8,31,29,2811.324463,1504.652588,0,0,59.166.0.4,149.171.126.2
UNSW-001382,0.483269,1540,1644,34,31,29,23903.87109,25708.25,0,0,59.166.0.7,149.171.126.5
UNSW-001383,1.197792,2542,18508,80,31,29,16557.13086,120528.4375,0,0,59.166.0.6,149.171.126.7
UNSW-001384,1.904358,8928,320,20,31,29,34829.58594,1121.637817,0,0,59.166.0.8,149.171.126.7
UNSW-001385,27.186031,7816,15132,248,31,29,2281.171387,4417.562988,0,0,59.166.0.4,149.171.126.8
UNSW-001386,31.217459,3910,51808,132,31,29,986.883667,13075.75977,0,0,59.166.0.2,149.171.126.5
UNSW-001387,2.250033,4550,72810,158,31,29,15971.32227,255640.7031,0,0,59.166.0.9,149.171.126.4
UNSW-001388,0.625849,1540,1644,34,31,29,18458.12695,19851.43359,0,0,59.166.0.0,149.171.126.1
UNSW-001389,1.012404,1684,10168,32,31,29,12358.70313,75890.65625,0,0,59.166.0.5,149.171.126.9
UNSW-001390,0.866055,1540,1644,34,31,29,13338.64453,14345.50879,0,0,59.166.0.5,149.171.126.9
UNSW-001391,2.620914,2438,18508,78,31,29,7246.327148,55083.07422,0,0,59.166.0.0,149.171.126.5
UNSW-001392,3.015341,4550,72810,158,31,29,11917.72363,190757.8594,0,0,59.166.0.6,149.171.126.6
UNSW-001393,0.454063,320,1826,14,31,29,4704.192871,28154.68359,0,0,59.166.0.2,149.171.126.0
UNSW-001394,0.533957,2558,23162,82,31,29,37381.28516,338768.8438,0,0,59.166.0.2,149.171.126.7
UNSW-001395,30.721741,1920,4312,46,31,29,477.316711,1076.241089,0,0,59.166.0.7,149.171.126.9
UNSW-001396,29.336134,7810,14540,248,31,29,2112.34375,3933.715332,0,0,59.166.0.7,149.171.126.1
UNSW-001397,22.601652,3806,51808,130,31,29,1326.27478,18060.27344,0,0,59.166.0.0,149.171.126.5
UNSW-001398,10.551167,2934,3742,106,31,29,2182.128418,2784.905273,0,0,59.166.0.3,149.171.126.3
UNSW-001399,0.84165,8928,320,20,31,29,78807.10156,2537.87207,0,0,59.166.0.3,149.171.126.3
UNSW-001400,0.632953,1540,1644,34,31,29,18250.96094,19628.63086,0,0,59.166.0.7,149.171.126.5
UNSW-001401,11.855501,1272,2572,34,31,29,805.0271,1639.745117,0,0,59.166.0.8,149.171.126.2
UNSW-001402,37.695564,9608,12298,224,31,29,2020.609131,2587.253906,0,0,59.166.0.6,149.171.126.4
UNSW-001403,37.171471,37358,3276,92,31,29,7885.617676,687.624146,0,0,59.166.0.4,149.171.126.8
UNSW-001404,1.221847,2558,23162,82,31,29,16335.92383,148044.7188,0,0,59.166.0.5,149.171.126.9
UNSW-001405,0.572856,2438,18508,78,31,29,33153.18359,252014.4688,0,0,59.166.0.9,149.171.126.5
UNSW-001406,2.838327,2558,23266,84,31,29,7032.312012,64088.46094,0,0,59.166.0.3,149.171.126.3
UNSW-001407,0.681953,1540,1644,34,31,29,16939.58398,18218.26367,0,0,59.166.0.3,149.171.126.1
UNSW-001408,0.69769,1540,1644,34,31,29,16557.49609,17807.33594,0,0,59.166.0.3,149.171.126.1
UNSW-001409,13.0692,3806,51808,130,31,29,2293.636963,31233.12891,0,0,59.166.0.6,149.171.126.9
UNSW-001410,24.339317,37358,3380,94,31,29,12043.06543,1084.664795,0,0,59.166.0.7,149.171.126.7
UNSW-001411,0.727002,1540,1644,34,31,29,15889.91406,17089.36133,0,0,59.166.0.5,149.171.126.1
UNSW-001412,0.745765,1540,1644,34,31,29,15490.13477,16659.4043,0,0,59.166.0.5,149.171.126.1
UNSW-001413,0.936913,2438,18612,80,31,29,20270.82617,155139.2656,0,0,59.166.0.5,149.171.126.5
UNSW-001414,0.637912,1540,1644,34,31,29,18109.08203,19476.04102,0,0,59.166.0.7,149.171.126.5
UNSW-001415,1.404966,2558,23162,82,31,29,14206.75,128749.0234,0,0,59.166.0.8,149.171.126.0
UNSW-001416,0.001343,146,178,4,31,29,434847.375,530156.375,0,0,59.166.0.2,149.171.126.6
UNSW-001417,9.267228,3806,51808,130,31,29,3234.624268,44046.82813,0,0,59.166.0.7,149.171.126.7
UNSW-001418,1.195895,2558,23266,84,31,29,16690.42969,152107.0,0,0,59.166.0.1,149.171.126.3
UNSW-001419,0.575909,1540,1644,34,31,29,20058.72461,21572.85156,0,0,59.166.0.5,149.171.126.1
UNSW-001420,0.958208,2662,23162,84,31,29,21698.83789,188777.375,0,0,59.166.0.6,149.171.126.9
UNSW-001421,1.086463,1684,10168,32,31,29,11516.26953,70717.54688,0,0,59.166.0.7,149.171.126.6
UNSW-001422,30.481709,1920,4312,46,31,29,481.075409,1084.716064,0,0,59.166.0.1,149.171.126.9
UNSW-001423,38.281624,1272,2572,34,31,29,249.310211,507.81546,0,0,59.166.0.3,149.171.126.2
UNSW-001424,16.425259,7810,14540,248,31,29,3772.726074,7025.764648,0,0,59.166.0.1,149.171.126.6
UNSW-001425,17.637388,1272,2572,34,31,29,541.12323,1102.203979,0,0,59.166.0.3,149.171.126.8
UNSW-001426,5.550286,3806,51808,130,31,29,5400.802734,73544.32031,0,0,59.166.0.6,149.171.126.9
UNSW-001427,28.159094,3806,51808,130,31,29,1064.522949,14495.9209,0,0,59.166.0.8,149.171.126.5
UNSW-001428,0.490849,2438,18508,78,31,29,38692.14453,294118.9688,0,0,59.166.0.2,149.171.126.3
UNSW-001429,0.83165,4256,3080,58,31,29,39478.14453,28646.66602,0,0,59.166.0.4,149.171.126.2
UNSW-001430,0.730327,1540,1644,34,31,29,15817.57227,17011.55664,0,0,59.166.0.5,149.171.126.1
UNSW-001431,1.015009,1684,10168,32,31,29,12326.9834,75695.875,0,0,59.166.0.7,149.171.126.7
UNSW-001432,0.624969,1540,1644,34,31,29,18484.11719,19879.38672,0,0,59.166.0.7,149.171.126.5
UNSW-001433,0.689927,1540,1644,34,31,29,16743.80078,18007.70313,0,0,59.166.0.3,149.171.126.1
UNSW-001434,0.000968,132,164,4,31,29,545454.5625,677685.9375,0,0,59.166.0.3,149.171.126.9
UNSW-001435,0.553817,1540,1644,34,31,29,20858.87695,22433.4043,0,0,59.166.0.3,149.171.126.1
UNSW-001436,5.004706,1920,4416,48,31,29,2930.042236,6788.810547,0,0,59.166.0.2,149.171.126.8
UNSW-001437,2.447873,3806,51808,130,31,29,12245.73242,166753.7344,0,0,59.166.0.2,149.171.126.3
UNSW-001438,33.428963,2934,3740,106,31,29,688.74408,878.519653,0,0,59.166.0.9,149.171.126.4
UNSW-001439,20.087296,3806,51808,130,31,29,1492.286499,20320.9043,0,0,59.166.0.9,149.171.126.7
UNSW-001440,1.009532,1684,10168,32,31,29,12393.86231,76106.55469,0,0,59.166.0.0,149.171.126.3
UNSW-001441,0.969074,2302,34406,72,31,29,18376.30469,277270.875,0,0,59.166.0.5,149.171.126.1
UNSW-001442,0.694039,1540,1644,34,31,29,16644.59766,17901.01172,0,0,59.166.0.5,149.171.126.1
UNSW-001443,0.46508,2542,18508,80,31,29,42642.125,310415.4063,0,0,59.166.0.6,149.171.126.6
UNSW-001444,0.679834,1540,1644,34,31,29,16992.38281,18275.04883,0,0,59.166.0.3,149.171.126.1
UNSW-001445,0.862036,2558,23162,82,31,29,23154.48633,209838.1094,0,0,59.166.0.2,149.171.126.4
UNSW-001446,0.634832,1540,1644,34,31,29,18196.93945,19570.53125,0,0,59.166.0.7,149.171.126.5
UNSW-001447,0.879589,2302,34406,72,31,29,20245.81836,305479.0313,0,0,59.166.0.7,149.171.126.5
UNSW-001448,0.840638,2662,23162,84,31,29,24733.5957,215179.4219,0,0,59.166.0.7,149.171.126.6
UNSW-001449,33.9921,2934,3740,106,31,29,677.333862,863.965454,0,0,59.166.0.8,149.171.126.0
UNSW-001450,2.265618,4256,3080,58,31,29,14491.41016,10515.45313,0,0,59.166.0.3,149.171.126.2
UNSW-001451,1.377444,8928,320,20,31,29,48152.95313,1550.698242,0,0,59.166.0.8,149.171.126.0
UNSW-001452,0.027146,1052,824,18,31,29,271421.1875,218669.4063,0,0,59.166.0.3,149.171.126.5
UNSW-001453,17.205896,3806,51808,130,31,29,1742.193481,23723.96094,0,0,59.166.0.6,149.171.126.5
UNSW-001454,0.727002,1540,1644,34,31,29,15889.91406,17089.36133,0,0,59.166.0.5,149.171.126.1
UNSW-001455,0.184494,1926,268,16,254,252,75189.4375,9713.052734,1,1,175.45.176.3,149.171.126.19
UNSW-001456,0.001031,146,178,4,31,29,566440.3125,690591.625,0,0,59.166.0.4,149.171.126.2
UNSW-001457,0.936379,2302,34406,72,31,29,19017.93945,286952.1875,0,0,59.166.0.3,149.171.126.1
UNSW-001458,1.152719,3806,51808,130,31,29,26004.60352,354112.3125,0,0,59.166.0.7,149.171.126.2
UNSW-001459,0.000987,146,178,4,31,29,591692.0,721377.9375,0,0,59.166.0.6,149.171.126.3
UNSW-001460,0.82178,1540,1644,34,31,29,14057.29004,15118.40137,0,0,59.166.0.9,149.171.126.2
UNSW-001461,1.231331,1272,2572,34,31,29,7750.962402,15787.79395,0,0,59.166.0.4,149.171.126.5
UNSW-001462,1.285956,4550,72810,158,31,29,27944.96875,447293.6875,0,0,59.166.0.0,149.171.126.0
UNSW-001463,1.79994,2558,23162,82,31,29,11089.25879,100496.6875,0,0,59.166.0.2,149.171.126.0
UNSW-001464,0.773752,1540,1644,34,31,29,14929.84863,16056.8252,0,0,59.166.0.9,149.171.126.2
UNSW-001465,0.328099,424,8824,20,31,29,9046.049805,197233.1406,0,0,59.166.0.2,149.171.126.0
UNSW-001466,0.923138,2558,23162,82,31,29,21621.90234,195949.0313,0,0,59.166.0.6,149.171.126.0
UNSW-001467,0.005196,568,304,8,31,29,655889.125,351039.25,0,0,59.166.0.8,149.171.126.7
UNSW-001468,0.007707,3736,2456,36,31,29,3663163.5,2408200.5,0,0,59.166.0.8,149.171.126.7
UNSW-001469,7.436596,6136,8114,126,31,29,6501.899414,8583.49707,0,0,59.166.0.1,149.171.126.4
UNSW-001470,7.65642,1920,4312,46,31,29,1915.255371,4318.467285,0,0,59.166.0.8,149.171.126.0
UNSW-001471,28.329073,37358,3380,94,31,29,10346.96777,931.904846,0,0,59.166.0.2,149.171.126.3
UNSW-001472,31.437193,7810,14540,248,31,29,1971.168335,3670.811279,0,0,59.166.0.6,149.171.126.5
UNSW-001473,0.859395,320,1862,14,31,29,2485.469238,15173.46484,0,0,59.166.0.1,149.171.126.3
UNSW-001474,1.085709,1684,10168,32,31,29,11524.2666,70766.66406,0,0,59.166.0.2,149.171.126.8
UNSW-001475,0.001031,146,178,4,31,29,566440.3125,690591.625,0,0,59.166.0.4,149.171.126.2
UNSW-001476,0.000997,132,164,4,31,29,529588.75,657973.875,0,0,59.166.0.5,149.171.126.3
UNSW-001477,0.359138,2558,23162,82,31,29,55577.51953,503672.6563,0,0,59.166.0.7,149.171.126.6
UNSW-001478,15.634296,1272,2572,34,31,29,610.45282,1243.420166,0,0,59.166.0.7,149.171.126.4
UNSW-001479,9.348215,3806,51912,132,31,29,3206.601318,43772.20703,0,0,59.166.0.3,149.171.126.3
UNSW-001480,16.665054,5928,8114,122,31,29,2800.11084,3830.290527,0,0,59.166.0.9,149.171.126.4
UNSW-001481,19.931595,1272,2572,34,31,29,478.837738,975.335876,0,0,59.166.0.1,149.171.126.5
UNSW-001482,2.822054,1272,2572,34,31,29,3381.934082,6888.599609,0,0,59.166.0.2,149.171.126.7
UNSW-001483,1.024144,2558,23162,82,31,29,19489.44531,176623.5938,0,0,59.166.0.6,149.171.126.7
UNSW-001484,1.547178,2558,23162,82,31,29,12900.90723,116914.7969,0,0,59.166.0.8,149.171.126.2
UNSW-001485,0.420512,8928,320,20,31,29,157731.5313,5079.522461,0,0,59.166.0.2,149.171.126.0
UNSW-001486,0.001648,520,304,8,31,29,1893203.875,1106796.125,0,0,59.166.0.8,149.171.126.7
UNSW-001487,0.001056,132,164,4,31,29,500000.0,621212.125,0,0,59.166.0.9,149.171.126.2
UNSW-001488,0.000965,146,178,4,31,29,605181.3125,737823.8125,0,0,59.166.0.0,149.171.126.5
UNSW-001489,32.978455,3806,51808,130,31,29,908.957092,12377.53613,0,0,59.166.0.6,149.171.126.1
UNSW-001490,1.286812,2558,23162,82,31,29,15511.20215,140570.6563,0,0,59.166.0.6,149.171.126.5
UNSW-001491,0.617321,320,1862,14,31,29,3460.112305,21123.53125,0,0,59.166.0.9,149.171.126.3
UNSW-001492,0.000975,130,162,4,31,29,533333.375,664615.375,0,0,59.166.0.4,149.171.126.1
UNSW-001493,0.64885,1540,1644,34,31,29,17803.80664,19147.72266,0,0,59.166.0.9,149.171.126.2
UNSW-001494,18.960253,3910,51912,134,31,29,1624.872803,21581.56836,0,0,59.166.0.8,149.171.126.6
UNSW-001495,28.840988,2024,4312,48,31,29,538.123047,1146.42395,0,0,59.166.0.1,149.171.126.7
UNSW-001496,1.212456,2558,23162,82,31,29,16462.45313,149191.3906,0,0,59.166.0.0,149.171.126.8
UNSW-001497,1.217688,4550,72914,160,31,29,29511.66602,473191.8438,0,0,59.166.0.8,149.171.126.1
UNSW-001498,0.491872,2438,18508,78,31,29,38611.67188,293507.25,0,0,59.166.0.0,149.171.126.0
UNSW-001499,0.038188,1052,824,18,31,29,192940.1875,155441.5,0,0,59.166.0.5,149.171.126.7
UNSW-001500,0.041411,1052,824,18,31,29,177923.7344,143343.5469,0,0,59.166.0.9,149.171.126.5
UNSW-001501,4.617781,5928,8114,122,31,29,10105.28613,13823.08887,0,0,59.166.0.4,149.171.126.2
UNSW-001502,1.106708,1272,2572,34,31,29,8623.773438,17565.60742,0,0,59.166.0.4,149.171.126.6
UNSW-001503,0.770738,1540,1644,34,31,29,14988.23242,16119.61523,0,0,59.166.0.5,149.171.126.1
UNSW-001504,0.039857,2438,18508,78,31,29,476503.5,3622149.25,0,0,59.166.0.6,149.171.126.0
